dataset,newviol,year,month,date,dept,muni,perp1,pdesc1,perp2,pdesc2
CDHES,Killing,1980,7,1980-07-19,NA,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
CDHES,Killing,1988,1,1988-01-07,SAN MIGUEL,SAN MIGUEL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1982,9,1982-09-08,SAN SALVADOR,MEJICANOS,ARMY,1ST INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1980,7,1980-07-01,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1986,8,1986-08-15,CHALATENANGO,TEJUTLA,ARMY,BATTALION AZMITIA,UNKNOWN,UNKNOWN
CDHES,Killing,1989,7,1989-07-15,CHALATENANGO,LA LAGUNA,ARMY,ARMY,UNKNOWN,UNKNOWN
CDHES,Killing,1990,3,1990-03-25,SAN SALVADOR,DELGADO,OTHER,MISC STATE,UNKNOWN,UNKNOWN
CDHES,Killing,1981,8,1981-08-15,SAN VICENTE,SANTO DOMINGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1982,11,1982-11-20,SANTA ANA,TEXISTEPEQUE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,7,1981-07-01,SAN VICENTE,SAN ESTEBAN CATARINA,PARAMILITARY,CIVIL DEFENSE,UNKNOWN,UNKNOWN
CDHES,Killing,1981,8,1981-08-07,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1983,5,1983-05-15,USULUTAN,JUCUARAN,ARMY,ARMY,UNKNOWN,UNKNOWN
CDHES,Killing,1987,12,1987-12-15,SAN SALVADOR,SAN SALVADOR,ARMY,BIRI ATLACATL,UNKNOWN,UNKNOWN
CDHES,Killing,1982,4,1982-04-18,MORAZAN,EL DIVISADERO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,7,1980-07-20,USULUTAN,EL TRIUNFO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1987,5,1987-05-30,SAN SALVADOR,UNKNOWN,TREASURY POLICE,TREASURY POLICE,UNKNOWN,UNKNOWN
CDHES,Killing,1982,8,1982-08-17,SAN VICENTE,SAN ESTEBAN CATARINA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1992,3,1992-03-03,CUSCATLAN,SUCHITOTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1987,7,1987-07-08,USULUTAN,JIQUILISCO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,1,1980-01-01,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1988,4,1988-04-03,CHALATENANGO,AGUA CALIENTE,OTHER,OTHER,UNKNOWN,UNKNOWN
CDHES,Killing,1980,10,1980-10-07,UNKNOWN,UNKNOWN,PARAMILITARY,CIVIL DEFENSE,UNKNOWN,UNKNOWN
CDHES,Killing,1987,10,1987-10-26,SAN SALVADOR,MEJICANOS,ARMY,ARMY,UNKNOWN,UNKNOWN
CDHES,Killing,1980,4,1980-04-01,USULUTAN,SANTIAGO DE MARIA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,5,1980-05-13,SAN SALVADOR,GUAZAPA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,8,1981-08-09,SANTA ANA,CHALCHUAPA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1989,1,1989-01-30,USULUTAN,SAN FRANCISCO JAVIER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1991,12,1991-12-01,SAN VICENTE,SAN VICENTE,ARMY,5TH INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1989,7,1989-07-02,SAN SALVADOR,NEJAPA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1982,10,1982-10-22,SAN MIGUEL,SAN MIGUEL,ARMY,3RD INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1989,11,1989-11-18,SAN SALVADOR,SOYAPANGO,ARMY,AIR FORCE,UNKNOWN,UNKNOWN
CDHES,Killing,1981,2,1981-02-15,USULUTAN,JUCUARAN,ARMY,6TH INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1982,5,1982-05-12,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1988,8,1988-08-06,USULUTAN,CONCEPCION BATRES,ARMY,NAVY,UNKNOWN,UNKNOWN
CDHES,Killing,0,1,0-01-01,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,1,1981-01-21,SAN SALVADOR,SAN MARCOS,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
CDHES,Killing,1989,1,1989-01-02,NA,UNKNOWN,OTHER,OTHER,UNKNOWN,UNKNOWN
CDHES,Killing,1982,4,1982-04-18,MORAZAN,EL DIVISADERO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1985,4,1985-04-07,SAN SALVADOR,SAN SALVADOR,PARAMILITARY,CIVIL DEFENSE,UNKNOWN,UNKNOWN
CDHES,Killing,1981,9,1981-09-09,USULUTAN,PUERTO EL TRIUNFO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1988,6,1988-06-09,MORAZAN,MEANGUERA,ARMY,MILITARY DETACHMENT NO. 4,UNKNOWN,UNKNOWN
CDHES,Killing,1982,4,1982-04-22,SAN SALVADOR,MEJICANOS,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
CDHES,Killing,1982,1,1982-01-25,SAN VICENTE,TECOLUCA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1986,2,1986-02-01,CUSCATLAN,SUCHITOTO,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
CDHES,Killing,1985,11,1985-11-10,UNKNOWN,UNKNOWN,TREASURY POLICE,TREASURY POLICE,UNKNOWN,UNKNOWN
CDHES,Killing,1981,10,1981-10-18,SAN SALVADOR,MEJICANOS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1983,3,1983-03-14,CUSCATLAN,SUCHITOTO,ARMY,BIRI ATLACATL,UNKNOWN,UNKNOWN
CDHES,Killing,1981,7,1981-07-01,USULUTAN,JUCUARAN,ARMY,6TH INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1985,11,1985-11-10,SAN SALVADOR,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,7,1980-07-20,USULUTAN,EL TRIUNFO,PARAMILITARY,CIVIL DEFENSE,UNKNOWN,UNKNOWN
CDHES,Killing,1987,3,1987-03-23,SONSONATE,NAHUIZALCO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,9,1980-09-27,LA PAZ,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
CDHES,Killing,1989,7,1989-07-15,NA,UNKNOWN,OTHER,OTHER,UNKNOWN,UNKNOWN
CDHES,Killing,1986,2,1986-02-14,USULUTAN,JUCUARAN,ARMY,NAVY,UNKNOWN,UNKNOWN
CDHES,Killing,1982,5,1982-05-09,LA LIBERTAD,COLON,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1989,9,1989-09-25,MORAZAN,YAMABAL,ARMY,MILITARY DETACHMENT NO. 4,UNKNOWN,UNKNOWN
CDHES,Killing,1981,8,1981-08-15,SAN VICENTE,SANTO DOMINGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1983,2,1983-02-15,CHALATENANGO,AGUA CALIENTE,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
CDHES,Killing,1985,4,1985-04-04,USULUTAN,SANTA ELENA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
CDHES,Killing,1989,1,1989-01-23,MORAZAN,CACAOPERA,ARMY,MILITARY DETACHMENT NO. 4,UNKNOWN,UNKNOWN
CDHES,Killing,1983,2,1983-02-15,CHALATENANGO,AGUA CALIENTE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,11,1980-11-10,SAN SALVADOR,SANTIAGO TEXACUANGOS,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
CDHES,Killing,1986,1,1986-01-29,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1989,11,1989-11-15,SANTA ANA,TEXISTEPEQUE,ARMY,3RD INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1991,2,1991-02-15,USULUTAN,JUCUAPA,ARMY,6TH INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1990,4,1990-04-26,SANTA ANA,CHALCHUAPA,ARMY,ARTILLERY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1983,3,1983-03-25,SONSONATE,SANTO DOMINGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1985,7,1985-07-30,LA LIBERTAD,COLON,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
CDHES,Killing,1984,10,1984-10-04,CHALATENANGO,TEJUTLA,OTHER,INDIVIDUAL(S),UNKNOWN,UNKNOWN
CDHES,Killing,1980,7,1980-07-07,CUSCATLAN,COJUTEPEQUE,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
CDHES,Killing,1982,7,1982-07-14,SAN VICENTE,TECOLUCA,ARMY,5TH INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1982,7,1982-07-14,SAN VICENTE,TECOLUCA,ARMY,ARMY,UNKNOWN,UNKNOWN
CDHES,Killing,1983,6,1983-06-15,LA LIBERTAD,COLON,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1987,2,1987-02-07,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1990,4,1990-04-27,SAN VICENTE,SAN ESTEBAN CATARINA,ARMY,ARMY,UNKNOWN,UNKNOWN
CDHES,Killing,1986,2,1986-02-01,USULUTAN,NUEVA GRANADA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,4,1980-04-26,SAN SALVADOR,SAN MARTIN,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
CDHES,Killing,1981,4,1981-04-05,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,3,1981-03-07,LA LIBERTAD,COMASAGUA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,9,1981-09-09,USULUTAN,PUERTO EL TRIUNFO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,7,1980-07-01,SAN VICENTE,SANTO DOMINGO,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
CDHES,Killing,1982,4,1982-04-24,SAN SALVADOR,DELGADO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1986,8,1986-08-15,CHALATENANGO,TEJUTLA,ARMY,4TH INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1982,9,1982-09-08,SAN SALVADOR,MEJICANOS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,5,1981-05-06,SAN SALVADOR,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,11,1981-11-15,USULUTAN,JUCUARAN,ARMY,6TH INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1988,9,1988-09-21,SAN VICENTE,SAN SEBASTIAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1982,1,1982-01-30,SAN SALVADOR,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1988,11,1988-11-11,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1990,2,1990-02-02,SAN SALVADOR,DELGADO,ARMY,BIRI ATLACATL,UNKNOWN,UNKNOWN
CDHES,Killing,1987,5,1987-05-17,SAN MIGUEL,CHINAMECA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,4,1980-04-03,CUSCATLAN,SUCHITOTO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
CDHES,Killing,1988,8,1988-08-04,SAN MIGUEL,CHIRILAGUA,ARMY,3RD INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1981,3,1981-03-15,NA,UNKNOWN,TREASURY POLICE,TREASURY POLICE,UNKNOWN,UNKNOWN
CDHES,Killing,1981,6,1981-06-25,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
CDHES,Killing,1987,10,1987-10-26,SAN SALVADOR,MEJICANOS,TREASURY POLICE,TREASURY POLICE,UNKNOWN,UNKNOWN
CDHES,Killing,1983,10,1983-10-12,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1987,7,1987-07-08,USULUTAN,JIQUILISCO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,4,1981-04-30,SAN SALVADOR,MEJICANOS,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
CDHES,Killing,1981,9,1981-09-29,SAN SALVADOR,EL PAISNAL,ARMY,1ST INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1980,4,1980-04-01,USULUTAN,SANTIAGO DE MARIA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1982,11,1982-11-06,USULUTAN,JIQUILISCO,TREASURY POLICE,TREASURY POLICE,UNKNOWN,UNKNOWN
CDHES,Killing,1982,1,1982-01-25,SAN VICENTE,TECOLUCA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1991,3,1991-03-19,NA,UNKNOWN,ARMY,MILITARY DETACHMENT NO. 1,UNKNOWN,UNKNOWN
CDHES,Killing,1981,9,1981-09-29,SAN SALVADOR,EL PAISNAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1984,10,1984-10-04,CHALATENANGO,TEJUTLA,OTHER,INDIVIDUAL(S),UNKNOWN,UNKNOWN
CDHES,Killing,1988,9,1988-09-21,SAN VICENTE,SAN SEBASTIAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1990,2,1990-02-11,NA,UNKNOWN,ARMY,MILITARY DETACHMENT NO. 1,UNKNOWN,UNKNOWN
CDHES,Killing,1992,10,1992-10-18,SAN MIGUEL,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
CDHES,Killing,1981,4,1981-04-15,SAN VICENTE,APASTEPEQUE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1990,12,1990-12-17,LA LIBERTAD,OPICO,OTHER,INDIVIDUAL(S),UNKNOWN,UNKNOWN
CDHES,Killing,1983,2,1983-02-22,NA,UNKNOWN,ARMY,MILITARY DETACHMENT NO. 6,UNKNOWN,UNKNOWN
CDHES,Killing,1982,9,1982-09-02,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1983,2,1983-02-22,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1990,2,1990-02-11,NA,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
CDHES,Killing,1981,7,1981-07-26,USULUTAN,JUCUARAN,ARMY,BIRI ATLACATL,UNKNOWN,UNKNOWN
CDHES,Killing,1984,4,1984-04-03,CUSCATLAN,SUCHITOTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1985,10,1985-10-12,SAN SALVADOR,APOPA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
CDHES,Killing,1984,4,1984-04-06,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1982,9,1982-09-26,NA,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
CDHES,Killing,1980,10,1980-10-23,SAN SALVADOR,MEJICANOS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1983,10,1983-10-15,CUSCATLAN,SUCHITOTO,ARMY,AIR FORCE,UNKNOWN,UNKNOWN
CDHES,Killing,0,7,0-07-01,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,10,1981-10-18,SAN SALVADOR,MEJICANOS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1985,3,1985-03-15,USULUTAN,BERLIN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1990,12,1990-12-16,USULUTAN,SAN AGUSTIN,ARMY,AIR FORCE,UNKNOWN,UNKNOWN
CDHES,Killing,1984,4,1984-04-06,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,8,1981-08-15,SAN VICENTE,SANTO DOMINGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1991,12,1991-12-12,SAN SALVADOR,PANCHIMALCO,ARMY,CITFA,UNKNOWN,UNKNOWN
CDHES,Killing,1982,3,1982-03-03,SAN SALVADOR,GUAZAPA,ARMY,ARMY,UNKNOWN,UNKNOWN
CDHES,Killing,1980,11,1980-11-10,SAN SALVADOR,MEJICANOS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1990,12,1990-12-16,USULUTAN,SAN AGUSTIN,ARMY,6TH INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1991,3,1991-03-09,USULUTAN,SAN FRANCISCO JAVIER,ARMY,BATTALION OROMONTIQUE,UNKNOWN,UNKNOWN
CDHES,Killing,1981,1,1981-01-30,SANTA ANA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1983,4,1983-04-27,SAN SALVADOR,MEJICANOS,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
CDHES,Killing,1982,5,1982-05-12,SAN SALVADOR,ROSARIO DE MORA,NATIONAL POLICE,NATIONAL POLICE,UNKNOWN,UNKNOWN
CDHES,Killing,1990,9,1990-09-27,SAN VICENTE,SANTA CLARA,ARMY,5TH INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1980,1,1980-01-01,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1989,2,1989-02-14,SONSONATE,SONSONATE,TREASURY POLICE,TREASURY POLICE,UNKNOWN,UNKNOWN
CDHES,Killing,1983,10,1983-10-12,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,6,1980-06-26,SAN SALVADOR,SAN SALVADOR,ARMY,1ST INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1984,4,1984-04-06,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1983,2,1983-02-15,USULUTAN,JUCUARAN,ARMY,ARMY,UNKNOWN,UNKNOWN
CDHES,Killing,1984,4,1984-04-29,SAN MIGUEL,SAN MIGUEL,ARMY,3RD INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1980,1,1980-01-10,SANTA ANA,METAPAN,ARMY,2ND INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1981,2,1981-02-13,NA,UNKNOWN,OTHER,OTHER,UNKNOWN,UNKNOWN
CDHES,Killing,1990,2,1990-02-09,SAN SALVADOR,TONACATEPEQUE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1984,4,1984-04-06,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,10,1980-10-01,MORAZAN,JOCOAITIQUE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1990,11,1990-11-15,USULUTAN,SAN FRANCISCO JAVIER,ARMY,BATTALION JUCUARAN,UNKNOWN,UNKNOWN
CDHES,Killing,1984,8,1984-08-15,CHALATENANGO,LA PALMA,ARMY,ARMY,UNKNOWN,UNKNOWN
CDHES,Killing,1980,4,1980-04-07,SAN MIGUEL,SAN MIGUEL,ARMY,3RD INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1988,8,1988-08-22,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,4,1980-04-07,SAN MIGUEL,SAN MIGUEL,OTHER,MUNICIPAL POLICE,UNKNOWN,UNKNOWN
CDHES,Killing,1980,11,1980-11-13,CUSCATLAN,SAN JOSE GUAYABAL,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
CDHES,Killing,1981,7,1981-07-01,USULUTAN,JUCUAPA,ARMY,BIRI ATLACATL,UNKNOWN,UNKNOWN
CDHES,Killing,1982,8,1982-08-17,SAN VICENTE,SAN ESTEBAN CATARINA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,2,1981-02-15,USULUTAN,SAN AGUSTIN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1985,4,1985-04-04,USULUTAN,SANTA ELENA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,2,1980-02-28,CABANAS,SENSUNTEPEQUE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,10,1981-10-15,MORAZAN,OSICALA,ARMY,BIRI ATONAL,UNKNOWN,UNKNOWN
CDHES,Killing,1988,12,1988-12-11,NA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,8,1980-08-20,SAN VICENTE,SAN ESTEBAN CATARINA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1987,3,1987-03-23,SONSONATE,NAHUIZALCO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1987,7,1987-07-08,USULUTAN,JIQUILISCO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,12,1980-12-25,SAN SALVADOR,SAN SALVADOR,OTHER,OTHER,UNKNOWN,UNKNOWN
CDHES,Killing,1980,9,1980-09-14,LA PAZ,ZACATECOLUCA,PARAMILITARY,CIVIL DEFENSE,UNKNOWN,UNKNOWN
CDHES,Killing,1980,9,1980-09-01,CHALATENANGO,NUEVA CONCEPCION,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
CDHES,Killing,1980,7,1980-07-20,USULUTAN,EL TRIUNFO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1989,3,1989-03-19,CHALATENANGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1981,5,1981-05-27,NA,UNKNOWN,OTHER,OTHER,UNKNOWN,UNKNOWN
CDHES,Killing,1980,4,1980-04-03,CUSCATLAN,SUCHITOTO,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
CDHES,Killing,1981,4,1981-04-12,SAN VICENTE,SAN VICENTE,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
CDHES,Killing,1980,9,1980-09-18,SAN SALVADOR,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,10,1980-10-03,SAN SALVADOR,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1982,3,1982-03-09,SAN SALVADOR,SAN SALVADOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1982,1,1982-01-01,USULUTAN,SAN AGUSTIN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1991,3,1991-03-30,NA,UNKNOWN,ARMY,BIRI ATLACATL,UNKNOWN,UNKNOWN
CDHES,Killing,1981,7,1981-07-16,SAN SALVADOR,CUSCATANCINGO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1991,3,1991-03-30,CHALATENANGO,ARCATAO,ARMY,BIRI ATLACATL,UNKNOWN,UNKNOWN
CDHES,Killing,1987,10,1987-10-24,NA,UNKNOWN,ARMY,AIR FORCE,UNKNOWN,UNKNOWN
CDHES,Killing,1982,6,1982-06-07,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
CDHES,Killing,1987,8,1987-08-15,NA,UNKNOWN,OTHER,OTHER,UNKNOWN,UNKNOWN
CDHES,Killing,1980,4,1980-04-26,SAN SALVADOR,SAN MARTIN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1990,12,1990-12-15,USULUTAN,SAN FRANCISCO JAVIER,ARMY,AIR FORCE,UNKNOWN,UNKNOWN
CDHES,Killing,1983,5,1983-05-27,USULUTAN,JIQUILISCO,ARMY,BIRI ATONAL,UNKNOWN,UNKNOWN
CDHES,Killing,1989,1,1989-01-12,LA LIBERTAD,UNKNOWN,ARMY,BIRI ATLACATL,UNKNOWN,UNKNOWN
CDHES,Killing,1983,5,1983-05-27,USULUTAN,JIQUILISCO,ARMY,6TH INFANTRY BRIGADE,UNKNOWN,UNKNOWN
CDHES,Killing,1989,4,1989-04-25,SAN MIGUEL,SAN GERARDO,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
CDHES,Killing,1989,4,1989-04-25,SAN MIGUEL,SAN GERARDO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1989,4,1989-04-25,SAN MIGUEL,SAN GERARDO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1987,5,1987-05-20,SAN MIGUEL,NUEVO EDEN DE SAN JUAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1987,5,1987-05-20,SAN MIGUEL,NUEVO EDEN DE SAN JUAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,8,1980-08-01,SAN MIGUEL,SESORI,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
CDHES,Killing,1989,11,1989-11-11,SAN SALVADOR,SAN MARCOS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
CDHES,Killing,1980,1,1980-01-04,SAN SALVADOR,SANTIAGO TEXACUANGOS,ARMY,AIR FORCE,UNKNOWN,UNKNOWN
